Symbol,Date,Open,High,Low,Close,Volume
228670,2019-08-08,25150,31500,23650,24750,5797108
228670,2019-08-09,26150,30350,25650,29500,2929842
228670,2019-08-12,29100,32000,28150,29200,1327784
228670,2019-08-13,28900,29650,27350,27600,806596
228670,2019-08-14,28150,28550,26250,26800,247667
228670,2019-08-16,25750,27250,25100,26400,201789
228670,2019-08-19,26600,26750,25100,26000,139924
228670,2019-08-20,26300,28900,26000,27200,417650
228670,2019-08-21,26950,27000,26000,26700,138162
228670,2019-08-22,26700,28200,25950,27400,244957
228670,2019-08-23,26900,28300,26850,27800,150939
228670,2019-08-26,27000,27500,26200,26500,111435
228670,2019-08-27,27000,27900,26800,27500,104417
228670,2019-08-28,27800,29000,27800,28650,248815
228670,2019-08-29,28400,28900,27400,27600,135149
228670,2019-08-30,27600,28600,27400,27900,120086
228670,2019-09-02,27600,28050,26750,27400,105955
228670,2019-09-03,27250,28000,27100,27500,74656
228670,2019-09-04,27500,30300,27250,29900,381873
228670,2019-09-05,29800,31500,28950,30000,219490
228670,2019-09-06,30000,33500,29150,31800,302958
228670,2019-09-09,31250,34900,31250,32400,276347
228670,2019-09-10,32400,34250,32050,33350,203335
228670,2019-09-11,33250,33700,31950,33150,118544
228670,2019-09-16,33150,34200,31850,32200,87123
228670,2019-09-17,32000,32500,31050,32000,98973
228670,2019-09-18,32000,32550,31500,31750,55617
228670,2019-09-19,31800,32950,31600,32800,72656
228670,2019-09-20,32900,33750,32100,32700,153903
228670,2019-09-23,33500,36000,33100,34350,244978
228670,2019-09-24,33900,35200,33700,34350,71835
228670,2019-09-25,34100,34850,32000,32650,139520
228670,2019-09-26,32600,34000,31950,33800,111491
228670,2019-09-27,33800,34950,33150,34600,76886
228670,2019-09-30,34600,35250,33500,34400,61054
228670,2019-10-01,34500,34900,33750,34450,46020
228670,2019-10-02,34300,34300,33200,33600,456290
228670,2019-10-04,33600,33800,33200,33550,84345
228670,2019-10-07,33550,34200,32300,32700,70000
228670,2019-10-08,32500,34000,31600,33450,81776
228670,2019-10-10,32950,35050,32950,33450,113912
228670,2019-10-11,33800,34350,33150,34300,63994
228670,2019-10-14,34800,35150,34000,34800,111012
228670,2019-10-15,35100,35100,33550,33750,52647
228670,2019-10-16,33700,34000,33000,33600,47015
